store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
9dc1c172-7600-4d81-98f4-5a72d366dc94,60.0,6.56,45.89,0.0,2.19,15.3
53991f7f-59c0-464a-8824-2cab9ca33d8f,60.0,12.75,89.25,0.0,4.25,29.75
c3a47814-3ee9-4a52-b6be-a0d7a7919a94,60.0,5.75,40.25,0.0,5.75,40.25
f3577721-412a-4fad-9967-27d50e5862c0,60.0,10.0,70.0,0.0,6.0,42.0
0ad06e9f-7eb8-4b79-94af-25c48e3b1b78,60.0,12.75,89.25,0.0,4.25,29.75
a76fa00b-781f-435a-89a7-49b91b99a6f4,60.0,5.99,41.96,0.0,2.0,13.99
0c920bb4-d41d-4bc3-823b-936ed9c9b385,60.0,13.12,89.69,0.0,4.38,32.81
401d4b74-b07b-414f-ac79-ccba9a47081a,60.0,4.31,30.19,0.0,7.19,50.31
e94e5f42-43e4-4a1b-be8c-d9bf2bf965bf,60.0,12.64,86.39,0.0,4.21,31.61
adc9672e-23c4-4f7d-8416-a96504325c30,60.0,12.75,89.25,0.0,4.25,29.75
0ecb240a-05f3-416e-b2aa-8cd4478fcdbd,60.0,6.25,43.75,0.0,6.25,43.75
daf7f2b2-ff1c-40f6-a774-32992f7b2fdf,60.0,6.74,47.19,0.0,6.74,47.19
162d8345-cae8-4692-bb02-77a44a657388,60.0,9.07,61.99,0.0,3.02,22.68
43b0ab6f-e5c4-410c-b7cd-bf401b70a9e6,60.0,12.64,65.32,0.0,4.21,52.68
909a5879-4a0e-452d-afac-174fe93c6f3c,60.0,8.43,58.99,0.0,5.06,35.39
1a5b2d84-c55f-4ece-aa92-f727dce4a03b,60.0,6.25,43.75,0.0,6.25,43.75
0243e64c-623b-454f-bb57-e3fda1f46373,60.0,12.75,89.25,0.0,4.25,29.75
e0206143-bbc5-4521-a723-ea6b528b5377,60.0,12.75,87.12,0.0,4.25,31.88
0ba0bc0f-a65e-409e-b6e7-838021fc85d1,60.0,6.7,50.22,0.0,6.7,43.53
c7a9d57e-ea9b-4978-b141-863e4cc45345,60.0,12.64,86.39,0.0,4.21,31.61
7365a544-4de6-4ca7-aa2c-62685f35d6ff,60.0,4.83,33.78,0.0,2.9,20.27
0b2ffa63-52ad-489a-bbec-9f73de2b45e8,60.0,9.07,61.99,0.0,3.02,22.68
034ce982-3714-44d2-92bd-2ecbb19418f3,60.0,6.39,41.55,0.0,6.39,47.95
5a754edf-df2a-4701-88d6-34def56b02aa,60.0,12.75,89.25,0.0,4.25,29.75
3715e391-8778-4453-b687-2893894e29d8,60.0,4.31,30.19,0.0,7.19,50.31
bf3cc4c5-65dd-4bdb-b777-233df6bc08c8,0.0,6.38,76.5,60.0,10.62,42.5
da6b3ba3-0333-40b1-98dc-15d1558c396c,60.0,6.32,43.15,0.0,2.11,15.79
56be2beb-5b36-4f56-8439-1e0da359cbe3,60.0,10.25,76.85,0.0,3.42,18.79
93f7d031-a50a-4a01-abfa-81f7ed6c2084,60.0,4.04,29.66,0.0,6.74,45.84
23924ea4-f183-4633-b5f3-408eac835651,60.0,9.15,64.02,0.0,3.05,21.34
833f3d50-b642-4598-b0f8-af4c52beec4b,60.0,4.12,28.88,0.0,6.88,48.12
29acd182-f9c2-49da-97ce-a63a5f0f095f,60.0,9.07,60.04,0.0,3.02,24.63
c5d22b77-a3b6-48c5-a958-55dd5e760c91,60.0,3.94,27.56,0.0,6.56,45.94
e2ee905b-d3f3-4127-b280-430c924a2906,60.0,12.75,89.25,0.0,4.25,29.75
493c9878-1900-4235-a6d8-2e424c998f19,60.0,6.25,43.75,0.0,6.25,43.75
3e692106-8bc7-4030-baaa-fed2994c2e8c,60.0,12.75,88.71,0.0,4.25,30.29
eb596971-cf19-4c8c-afb3-eabe0550c8ed,60.0,6.25,43.75,0.0,6.25,43.75
6725b078-44c6-48d4-8f38-d60b0277a310,60.0,12.38,86.1,0.0,4.12,29.4
90f9d96a-53f0-49bf-b541-962181b39006,60.0,12.0,84.0,0.0,4.0,28.0
35c15197-e66f-4024-a285-22f63ddcd2aa,60.0,8.21,55.84,0.0,4.93,36.13
d952e2c7-c16e-4cfe-b7fa-b45fe7aaad8e,60.0,12.64,86.39,0.0,4.21,31.61
350b23b3-6d63-49d5-ac78-7061e713f5f8,60.0,5.48,40.68,0.0,7.31,48.82
57f27f91-d134-4622-8725-67fa5c31ba23,60.0,12.75,89.25,0.0,4.25,29.75
3a0e4cca-2531-4838-a88d-29142ecb5155,60.0,4.31,30.19,0.0,7.19,50.31
7eb58a3b-00df-44ae-9ae0-432e017b5d1f,60.0,11.08,84.93,0.0,3.69,18.46
3052e479-d0cb-48e9-8c4b-d153727c898a,60.0,6.25,43.75,0.0,6.25,43.75
5f78fc63-3eb1-48c6-b4f7-02f3159322c9,60.0,12.75,89.25,0.0,4.25,29.75
4885fba1-28cc-4cbf-8845-ef62c3b81f8f,60.0,6.18,43.27,0.0,2.06,14.42
3a79a5fa-5bab-4088-be2a-72d30672c575,60.0,12.75,88.71,0.0,4.25,30.29
ed0ded74-276b-4972-9269-d4aa91adad98,60.0,6.25,43.75,0.0,6.25,43.75
d8b123f3-8fb3-40db-b510-6bbcb9600244,60.0,12.75,89.25,0.0,4.25,29.75
43e5d7f6-5458-473d-b30d-e34674f25dee,60.0,4.76,40.96,0.0,6.34,36.72
dc413311-1ace-470e-ae13-607316267290,60.0,12.75,88.71,0.0,4.25,30.29
23ae0fef-a5cd-4a37-9a56-b163813035e6,60.0,4.0,28.0,0.0,6.67,46.67
2d9569dc-4ea1-46a4-b8d6-df4ccecdbdd8,60.0,10.99,82.46,0.0,3.66,20.16
46ac480c-3dea-4616-aceb-336ee1c3de55,60.0,5.55,41.62,0.0,5.55,36.07
a2a80ce0-79fc-4971-9965-55cd7760bafe,60.0,12.75,89.25,0.0,4.25,29.75
5dc2631d-7d4d-4d64-852d-128bca82bf4e,60.0,6.74,47.19,0.0,6.74,47.19
84bd34e5-1300-411a-9360-aa128c053d1f,60.0,12.64,86.39,0.0,4.21,31.61
619d44de-b65e-4465-ae72-b7b30fa66b59,60.0,6.87,46.69,0.0,4.12,30.21
c086ac53-406c-4788-a65d-6143df542f06,60.0,12.75,88.71,0.0,4.25,30.29
d42826da-1f4b-4984-a265-1a312b5d15ff,60.0,10.2,75.49,0.0,6.12,38.76
b011058e-216f-42f1-974d-2591511d63d0,60.0,12.75,89.25,0.0,4.25,29.75
23d8a87a-e950-475b-8917-f68d36747d9a,60.0,5.55,41.62,0.0,5.55,36.07
31408b7f-8058-41ed-9619-b4e6d3bc7cff,60.0,11.08,84.93,0.0,3.69,18.46
56ad48ba-13bd-4224-85eb-5e2c3c1b154c,0.0,6.05,36.29,60.0,6.05,48.38
8f920bff-bba7-4b2c-a5a3-c6c14add3c2a,60.0,5.55,41.62,0.0,5.55,36.07
e7ea7ffb-87b6-4198-9c88-1babd2d2fe2d,60.0,12.75,89.25,0.0,4.25,29.75
e93f9c64-556e-41a1-a062-9702689c16e6,60.0,5.36,42.95,0.0,7.14,44.55
865911b4-e3c8-47f5-b7b5-f677dcae0072,60.0,13.12,91.32,0.0,4.38,31.18
2c8caeab-3275-4e5e-baea-2ba2b06a4efb,60.0,8.43,58.99,0.0,5.06,35.39
a09f0820-ba97-470e-9485-f6938024d785,60.0,6.21,40.35,0.0,6.21,46.55
79ec537f-b161-46e0-9a18-726e634842f7,60.0,12.75,89.25,0.0,4.25,29.75
f6369e14-2d43-4df0-8a2b-f49fa848b653,60.0,6.37,41.4,0.0,2.12,18.04
5e64ca27-6179-4700-b10b-765c6bd2eb7c,0.0,0.0,0.0,60.0,12.98,90.88
ff6503b6-820b-4bec-951b-07938c85f157,60.0,4.12,28.88,0.0,6.88,48.12
9262cd88-3925-435d-8c08-be3eaaba2e5e,60.0,12.14,88.71,0.0,4.86,30.29
593ea6c5-600b-441f-b526-c3259c67415b,60.0,5.76,43.19,0.0,1.92,10.56
f4031478-c362-4564-a7e1-b786351f8858,60.0,12.75,89.25,0.0,4.25,29.75
e847b666-c68b-4b12-a110-4de044a4f52a,60.0,12.75,89.25,0.0,4.25,29.75
23f9f7ac-75da-44e1-b683-598cbaf40db1,60.0,6.0,42.0,0.0,6.0,42.0
bb3054a5-63f9-4ce7-a7be-b90145c1a469,60.0,4.12,28.88,0.0,6.88,48.12
981dd0dc-1b9e-4549-ada9-07467c793851,60.0,12.75,89.25,0.0,4.25,29.75
af4ca22d-17cb-4502-8565-10500d93dff6,60.0,6.25,43.75,0.0,6.25,43.75
88b7dfaf-6a15-4554-b20c-41b1ab479427,60.0,12.75,89.25,0.0,4.25,29.75
8ae0e85e-2494-4b57-a52b-1355bbbd43fe,60.0,12.75,89.25,0.0,4.25,29.75
45e1810f-80e7-49a0-a8da-2dc9afc85c94,60.0,5.93,44.46,0.0,5.93,38.54
bcbb0b03-342f-4009-8bc0-de96d53b6c2a,60.0,12.75,87.12,0.0,4.25,31.88
241157ac-8149-4c3d-8182-20d0326400f7,60.0,4.69,42.19,0.0,7.81,45.31
210b7bc7-bed6-426c-a422-f2d6046f49ec,0.0,6.38,82.88,60.0,10.62,36.12
d1af2f84-a307-4b98-877d-9e614899663f,60.0,4.84,33.87,0.0,2.9,20.32
14819fb5-12e8-45f2-b0b1-2f4312fd7a07,60.0,12.75,88.71,0.0,4.25,30.29
1feccee7-8984-4e56-9dda-2c6ea9acb72f,60.0,4.76,40.23,0.0,6.34,37.46
4592d296-b37a-4f0e-8c2d-323260c53ec8,60.0,10.62,74.38,0.0,6.38,44.62
b61be1c1-8b71-404a-85c9-092869002590,60.0,4.74,38.75,0.0,6.33,38.75
88cf02d2-6352-49f5-bde5-df0e3bf01bbf,60.0,10.99,82.46,0.0,3.66,20.16
b048555f-56c0-4af5-b1b9-a672530298b6,60.0,6.74,47.19,0.0,6.74,47.19
ae95a608-76f0-4038-a9dc-43069229a03d,60.0,9.07,61.99,0.0,3.02,22.68
2c3d06cb-331c-4069-92aa-7bf268166f70,60.0,4.37,33.47,0.0,7.28,48.03
4241cfbe-076d-4911-b4e7-912799bf20d9,60.0,4.12,28.88,0.0,6.88,48.12
03edf5ed-e502-47f3-8a4a-2fe6cd05a712,60.0,6.87,46.69,0.0,4.12,30.21
17157999-a535-46b5-86eb-9e2d639736dc,60.0,4.12,15.12,0.0,6.88,61.88
bc3111fd-2f5f-4244-baff-3d7afd5e100b,60.0,6.25,43.75,0.0,6.25,43.75
662e3d3c-800e-4ca9-91e0-aa64c4893bc8,60.0,12.14,88.15,0.0,4.86,30.85
ef36f13c-90ea-4da7-82d6-475a5bde4241,60.0,6.23,47.73,0.0,2.08,10.38
a33fc88e-0277-49d0-8eb6-f6d1177db494,60.0,12.0,84.0,0.0,4.0,28.0
7d73479e-5a31-4498-97d2-44b774135b35,60.0,6.32,43.15,0.0,2.11,15.79
5ad6ae7c-9c37-45f3-bb50-f6c431de8872,60.0,12.8,89.63,0.0,4.27,29.88
2d6f9713-9dba-4631-ab3f-2c806b95556f,60.0,5.55,41.62,0.0,5.55,36.07
b76906bc-ad71-45e6-8241-ce1239fb602b,60.0,12.75,88.71,0.0,4.25,30.29
b10b99c4-94a5-456a-941e-93396832913d,60.0,4.12,28.88,0.0,6.88,48.12
1d618bae-5560-497a-9013-6682278dc0e3,60.0,12.14,88.71,0.0,4.86,30.29
85febafc-a8fc-457c-9cd6-217923577964,60.0,12.75,89.25,0.0,4.25,29.75
5bcdc824-8b5d-4f45-8021-9f8cce2e27d7,60.0,4.31,30.19,0.0,7.19,50.31
2d4153be-2b1c-4e8c-a96b-1c2f3ade2db2,60.0,6.39,44.75,0.0,6.39,44.75
2a5ab316-b424-4982-8f02-9262a60811ac,60.0,4.31,30.19,0.0,7.19,50.31
f4ea0362-6040-4e5d-be0e-8e1c4edfc2f9,60.0,6.39,43.15,0.0,6.39,46.35
7b3d0e97-cff1-4afa-add9-74cde5cb16a7,60.0,12.14,88.71,0.0,4.86,30.29
8023614d-8f75-4df1-833c-25da04677713,60.0,12.75,89.25,0.0,4.25,29.75
6e02c724-f241-4b46-97c6-e3f63ab1fd9c,60.0,4.42,33.88,0.0,7.37,48.62
b6f49639-9226-4d00-ae31-1d145be33002,60.0,12.75,89.25,0.0,4.25,29.75
7041b005-08cc-4aa1-b668-e7023db27c0d,60.0,6.64,46.48,0.0,6.64,46.48
2125c2d1-809a-402d-b17c-77da526515e8,60.0,5.36,42.95,0.0,7.14,44.55
bab045a1-aaae-41fe-a21c-68f210b08b51,60.0,3.05,27.15,0.0,7.62,47.52
a3b5bcef-dd0d-4159-979a-b96af3184dd8,60.0,4.69,42.19,0.0,7.81,45.31
7249049f-c91e-4525-95e0-46dd4301a6f8,60.0,4.31,30.19,0.0,7.19,50.31
de43d684-0bd9-40bf-9ca0-3e42e4f54c1e,60.0,6.25,43.75,0.0,6.25,43.75
cdc83b31-a7b9-410b-8bca-5272806a85ac,60.0,4.0,28.0,0.0,6.67,46.67
58aab40a-71ab-4d28-bc9e-f4e7030a9b7c,60.0,6.39,44.75,0.0,6.39,44.75
b94b81cb-3809-494a-b49d-fb8acaebe695,60.0,6.25,43.75,0.0,6.25,43.75
bb7980a5-e7b3-407b-9044-8c924f83be0b,60.0,6.39,44.75,0.0,6.39,44.75
7ce35467-0119-46c7-b42b-c7da5d5b793e,60.0,6.25,43.75,0.0,6.25,43.75
abfc60a6-04e1-4822-bf2d-117f98c0936f,60.0,5.36,42.95,0.0,7.14,44.55
e2e7a7ca-5b59-4165-9fa5-8f551a3d02fe,60.0,6.12,46.34,0.0,4.59,28.62
eb9c7cd7-e2be-4641-9feb-bd75d25ba809,60.0,4.81,38.5,0.0,8.02,51.33
23b352bf-6016-4b34-96cd-1d155ce1ccac,60.0,5.92,41.42,0.0,5.92,41.42
3176c09f-ff91-4f14-a95f-f359eb2414f6,60.0,11.99,83.94,0.0,11.99,83.94
07ac5d39-ff8c-4d99-87d7-3376c65aa834,60.0,5.55,41.62,0.0,5.55,36.07
480b6c0c-9d49-4136-a7ff-ac7346ad9d94,60.0,5.36,42.95,0.0,7.14,44.55
3e2c5d5f-9529-4252-866d-f0fd81e5ffc5,60.0,4.79,38.36,0.0,7.99,51.14
7778c0a3-c600-4bb7-b992-3a7ea1f3f42f,60.0,5.55,40.23,0.0,5.55,37.46
ba16207e-4688-4a0b-8f5f-8b95abb9c064,60.0,5.55,41.62,0.0,5.55,36.07
11ddfc4e-f85f-4667-9bd0-ab3a73b88bbe,60.0,4.69,39.77,0.0,7.81,47.73
ba6bb612-0305-445d-8b40-ba99a139a7c1,60.0,4.12,28.88,0.0,6.88,48.12
82bfbe71-32ad-49f0-8102-e55eb4dd90f8,60.0,6.39,44.75,0.0,6.39,44.75
ab6d58d5-d668-4417-9ae1-db042e9e57dd,60.0,4.12,28.88,0.0,6.88,48.12
9bc2ddee-7ee2-46b8-98d2-d1ca495f43bd,60.0,8.43,58.99,0.0,5.06,35.39
f74fc445-3876-4b59-a378-1b079c1fc5ef,60.0,8.43,58.35,0.0,5.06,36.04
199613db-4b0d-4cb2-adb6-9cf978e8b323,60.0,5.55,41.62,0.0,5.55,36.07
2b082223-c375-4384-afc5-4f9e7cf0e005,60.0,4.12,28.88,0.0,6.88,48.12
c454688d-9bc8-4e52-9d07-b5ae39234a72,0.0,0.0,21.48,60.0,12.98,69.4
dda91dd6-476e-4088-8688-acdcae433f7a,60.0,4.31,30.19,0.0,7.19,50.31
dc256c1c-0727-4a06-b7ac-c8c79a5fef79,60.0,4.63,43.25,0.0,7.72,43.25
811f385e-413b-4713-a090-3d3bc78c546d,60.0,4.0,28.0,0.0,6.67,46.67
39951338-1558-430b-8047-5c14378f40e7,60.0,6.49,45.44,0.0,6.49,45.44
fbb0f36a-7223-45a5-9489-7186c59605f7,60.0,5.35,37.48,0.0,5.35,37.48
78b5b775-99d4-4875-8803-cda775e254c5,60.0,6.37,39.27,0.0,2.12,20.17
75e66c75-98e9-4d40-acb5-0deb7ca0bdc6,60.0,5.89,40.5,0.0,5.89,42.0
b86c20f2-56b1-4f37-a3ee-827449d71650,60.0,4.0,28.0,0.0,6.67,46.67
24657967-24cb-4d1d-9c69-4c464d6a1a70,60.0,4.84,34.49,0.0,2.9,19.71
d6d0af79-3c6e-4d76-a7ec-b17456e9d5b5,60.0,4.76,40.96,0.0,6.34,36.72
1e76a537-fe7e-49fe-bc22-4b2a7b5cff0a,60.0,4.84,33.87,0.0,2.9,20.32
97695fb7-9460-4fff-b2fd-348f519808fe,60.0,5.55,38.84,0.0,5.55,38.84
a5583bd3-c8ee-41d4-ab13-a82a10a0a7c4,0.0,0.0,16.45,60.0,7.74,37.74
136bf0c2-6da7-4611-b4f1-18d117326ac6,60.0,4.12,26.12,0.0,6.88,50.88
525314c1-5383-4d93-aa12-7dbe50448a34,60.0,4.84,33.87,0.0,2.9,20.32
24ca8d18-6ac4-46b9-8eae-d8122a51b05f,60.0,8.3,49.8,0.0,4.98,43.16
7e2c25cf-0b1d-49de-8d09-93d1c39ffd04,60.0,6.74,48.05,0.0,6.74,46.33
ac5b2ca0-e372-40cd-b61b-693d7bee02bb,60.0,4.12,28.88,0.0,6.88,48.12
a176929d-7275-424c-9247-8cd5dca3c0c2,60.0,4.84,33.87,0.0,2.9,20.32
8d7ee308-2e89-446d-aac4-92276869036c,60.0,6.74,47.19,0.0,6.74,47.19
1adeda0a-34bb-45e9-be13-d770e36aaabd,60.0,6.0,45.82,0.0,6.0,38.18
dc235a18-b1ab-4363-a79c-56b8fb82d301,60.0,6.25,43.75,0.0,6.25,43.75
f3e8d4e3-3603-4681-8d1c-b2537ac996f7,60.0,6.21,38.79,0.0,6.21,48.11
a920a0e7-c321-4733-9917-50aa8e0de1e8,60.0,2.62,24.94,0.0,7.88,48.56
88aea8ad-6d77-4521-a266-d8129bb17822,60.0,5.93,43.04,0.0,5.93,39.96
de867d2f-2e16-46fd-a669-c21d23b34304,60.0,6.94,48.55,0.0,4.16,29.13
f0ce2609-a0ae-4318-8afb-8bc84f785ccd,60.0,8.43,58.99,0.0,5.06,35.39
8f072f27-7769-4aa0-9048-3a42e0b82c96,60.0,6.0,42.0,0.0,6.0,42.0
eb9390d1-d437-44a2-954c-e604f7941a0e,60.0,4.12,28.88,0.0,6.88,48.12
94c456fd-a8f1-4a96-acfd-aba171f5fe5f,60.0,4.12,26.12,0.0,6.88,50.88
778ba8e3-ac57-4435-85dd-8caaaf84318b,60.0,4.12,28.88,0.0,6.88,48.12
a42f603c-fd5f-4690-afca-56a5847b428b,60.0,6.74,47.19,0.0,6.74,47.19
f940086a-eb3d-47f2-8234-ebd78266400a,60.0,4.12,9.62,0.0,6.88,67.38
970fedb0-be4c-412e-aa34-42441bc74ac2,0.0,0.0,0.0,60.0,24.0,168.0
0966252c-8aa8-4df2-9b5e-12d70133962f,60.0,4.12,29.4,0.0,6.88,47.6
dc63305e-e737-42d4-8731-b07425561ff6,60.0,5.55,41.62,0.0,5.55,36.07
604a4b2a-2202-4289-a0b6-fd863a6cbfd2,60.0,6.09,42.61,0.0,3.65,25.56
2312fd5a-a221-4eb2-8144-80597f8a1cdb,60.0,6.87,46.69,0.0,4.12,30.21
5270d179-d6cf-4ae8-a13c-874b7c9c5499,60.0,6.69,46.85,0.0,4.02,28.11
00d3080b-63b0-46c3-ad41-35ba3e84e922,60.0,6.69,46.85,0.0,4.02,28.11
55c035b0-62e8-4fd9-99e2-93ff92d97375,60.0,6.39,44.75,0.0,6.39,44.75
7e5e1568-c5a6-467e-b801-5616b013a0dd,60.0,5.25,19.69,0.0,5.25,53.81
182d4ce2-2a39-4ee5-8a62-bd066f927f56,60.0,8.43,58.99,0.0,5.06,35.39
e540351f-738f-4eab-9574-a061d7ec806e,60.0,6.64,46.48,0.0,6.64,46.48
e4b7a452-5187-4bc0-a407-c501f9ade181,60.0,5.25,23.62,0.0,5.25,49.88
7d4e4594-536c-4c52-bd9c-59326c1608d4,60.0,6.37,44.58,0.0,2.12,14.86
77171692-33fa-4b08-b39c-53481c12eac0,0.0,0.0,0.0,60.0,23.98,167.88
7011b2be-1ed4-448e-8565-702e2740dd8e,60.0,2.75,18.56,0.0,2.75,19.94
be5fdf3f-d3fa-4c0b-af4c-b2951a91fb45,0.0,0.0,0.0,60.0,24.0,168.0
82926e80-bde1-4144-8c47-047e79e95d18,60.0,6.74,57.3,0.0,6.74,37.08
236f3a62-e7fc-4a3e-8a33-23ec8983beea,60.0,4.04,31.01,0.0,6.74,44.49
83addca9-a515-478b-abf3-62277a1f2ef1,60.0,4.0,28.51,0.0,6.67,46.16
76f4ea55-0d2c-4e51-b86f-5cd992daa81b,60.0,4.12,28.88,0.0,6.88,48.12
95b66a1f-11e5-4f8c-8723-a4bb72be841e,60.0,6.39,44.75,0.0,6.39,44.75
86eacb9c-499f-4b61-a4c9-704cb9d68fc0,60.0,6.25,43.75,0.0,6.25,43.75
607347ef-9fd2-408f-8876-cf65df4053c0,60.0,4.0,24.44,0.0,6.67,50.23
535059b5-566b-446b-b87e-1fc6661ff48b,60.0,4.31,30.19,0.0,7.19,50.31
390deef9-848e-4e87-b179-afc09ca765bc,60.0,4.0,28.0,0.0,6.67,46.67
2f3c997f-af21-4a2a-86c9-1adedca7961d,60.0,4.0,29.58,0.0,6.67,45.08
f3bc3ebb-e78e-4135-99ec-402252c7418f,60.0,5.55,41.62,0.0,5.55,36.07
b8d95168-60d0-42b9-b63a-d839ecb5aefb,60.0,5.55,41.62,0.0,5.55,36.07
3730b844-cfe3-464d-89c7-715fe058d1ae,60.0,6.25,44.55,0.0,6.25,42.95
05f9c84d-2aa9-4d8b-a0c6-b6238a7659dd,60.0,6.39,44.75,0.0,6.39,44.75
f044ec1a-a4a6-4758-8118-cc4aa68ad47c,60.0,6.37,44.58,0.0,2.12,14.86
63cb9137-cfde-443a-9f33-33204c78e0f4,60.0,6.25,43.75,0.0,6.25,43.75
66d24c7f-2d10-4fa6-a72c-55e1ed70275f,60.0,4.79,41.55,0.0,7.99,47.95
c1d2ef3f-a582-4602-9d8c-9fbd1bf7a4bd,60.0,6.25,43.75,0.0,6.25,43.75
71a6dec1-e151-4f1a-9a4a-1b12a6f2aa1a,60.0,6.39,44.75,0.0,6.39,44.75
c9d35a3e-9f73-430e-b419-fdc215f79fb5,60.0,6.39,43.15,0.0,6.39,46.35
6bdcefc7-ba4e-4df1-869b-de3871fda39a,60.0,1.38,5.5,0.0,9.62,71.5
6ab67bd6-8a17-4e43-b393-9a88f5292cf9,60.0,6.74,47.19,0.0,6.74,47.19
1bc5b267-137e-4983-87dc-3bba68f491b3,60.0,4.12,28.88,0.0,6.88,48.12
dd91756b-e695-4ca1-aa23-7771e67701f6,0.0,2.0,14.0,60.0,6.0,42.0
ae74eb81-05ba-4f1d-bc93-bf85f16ca5f4,60.0,6.87,46.69,0.0,4.12,30.21
5f6c3ee2-5e45-4d9a-9948-f5ac22fc4b7d,60.0,4.12,28.88,0.0,6.88,48.12
29118500-ac4f-48f4-8209-e33375818489,60.0,6.69,46.85,0.0,4.02,28.11
44f2ee7c-de36-48aa-88fd-32112e0c5aa7,0.0,4.69,42.95,60.0,7.81,44.55
7db5c949-cbda-46a3-a4fc-c447c7f10a58,60.0,3.94,27.56,0.0,6.56,45.94
b6510d6d-37b6-4c9f-a08c-730960768afd,60.0,4.12,24.75,0.0,6.88,52.25
cf8ae6d5-980d-463e-b362-eebc99d399a5,60.0,5.55,40.23,0.0,5.55,37.46
f52c96e6-3658-48d4-b8a8-ff1651189dcd,60.0,3.56,24.94,0.0,5.94,41.56
9aa7bb1e-6fc3-428f-8675-0b5b8441b316,60.0,6.64,46.48,0.0,6.64,46.48
a80ac32b-614a-455b-89b6-cec65c167620,60.0,4.12,28.88,0.0,6.88,48.12
e5fbcd06-c54e-4de2-af32-cf98e93d6be5,60.0,6.0,42.0,0.0,6.0,42.0
6731792b-e30a-49be-9c18-b87f24088414,60.0,4.12,28.88,0.0,6.88,48.12
c5272cc6-e503-42a1-a424-536d02c109eb,60.0,6.25,43.75,0.0,6.25,43.75
de585165-41d0-45ad-bb2a-cdabc43cb82a,60.0,4.12,25.2,0.0,6.88,51.8
6b6d9bbf-f235-4334-8710-619a744d0243,60.0,5.55,41.62,0.0,5.55,36.07
472802d9-b023-4f94-b4ac-2a8c14d7d24c,60.0,4.12,29.4,0.0,6.88,47.6
1a16feb0-abcb-4c45-a57a-246c7efab9e2,60.0,6.37,44.58,0.0,2.12,14.86
0291c820-61c0-4677-a883-cc86a5ff35e1,60.0,6.25,43.75,0.0,6.25,43.75
39179787-f698-4307-b32a-bc9f249d35ce,60.0,6.25,43.75,0.0,6.25,43.75
51e63a48-f9c7-4ac0-98b0-15fa7a95b849,60.0,6.25,43.75,0.0,6.25,43.75
740ef134-df6b-4517-b1bb-843fee3c2e4a,60.0,4.04,31.01,0.0,6.74,44.49
77bd453c-218b-4f20-8265-2123f6779f41,60.0,6.25,43.75,0.0,6.25,43.75
22a9dbf7-82e5-4dc0-8fb2-26c0acde8195,60.0,11.24,71.67,0.0,0.0,7.03
ad70d0a7-08f8-4c1c-aebe-256d5f4d78b5,60.0,6.25,43.75,0.0,6.25,43.75
5bc5adcf-865a-48c5-80ef-6290262241ea,60.0,6.25,44.55,0.0,6.25,42.95
0afb1f47-3f8c-4243-b2cd-5c6406d5a4bc,60.0,4.83,33.78,0.0,2.9,20.27
a98f9a80-a706-4c61-96af-386e6aa744e9,60.0,6.25,44.55,0.0,6.25,42.95
eab06b42-cb30-4b0a-90b8-adf59339acb6,60.0,3.75,26.25,0.0,6.25,43.75
6639fa38-3fa3-46eb-9c4e-21fab39500ee,60.0,4.12,28.88,0.0,6.88,48.12
657c9b05-7a39-45d1-a670-fa3aa4973adc,60.0,4.12,28.88,0.0,6.88,48.12
f72caa4b-016d-47b8-ba23-648716a026e3,60.0,6.0,42.0,0.0,6.0,42.0
b071cd56-c96d-488a-82a0-1722ebc023b6,60.0,4.12,29.4,0.0,6.88,47.6
f1bbcfa9-8877-49d7-b25f-fef4f1e72dad,60.0,6.39,45.56,0.0,6.39,43.94
03e68343-17dd-4c83-b885-a392ffe1ec29,60.0,4.0,28.0,0.0,6.67,46.67
0c67b2e1-6349-40bc-b1cd-e59f47ffda5f,60.0,4.0,28.0,0.0,6.67,46.67
d24aa387-1bda-478f-9233-e781118702b2,60.0,3.56,24.94,0.0,5.94,41.56
8b947e7d-d79b-4ceb-b34b-fc454502e779,60.0,8.43,58.99,0.0,5.06,35.39
24e6efac-0adc-4afa-8a55-817d76398f02,60.0,6.39,44.75,0.0,6.39,44.75
8ebad8a5-ab5a-4fed-b268-9fa5c29681d1,60.0,6.39,45.56,0.0,6.39,43.94
ea72a531-854b-4d19-8bf5-f173906b52e8,60.0,6.25,43.75,0.0,6.25,43.75
b0aba79a-8970-4b0d-8986-4981ba6fbaf8,60.0,4.04,31.01,0.0,6.74,44.49
28c400c7-d36b-4960-bccf-6f750a23f8db,60.0,6.39,43.15,0.0,6.39,46.35
bb166fd9-8edf-486c-80c4-dd3bc5211245,0.0,2.0,14.0,60.0,6.0,42.0
c9d97090-d7ec-4dd4-a43b-14b569c7f71c,60.0,6.25,42.19,0.0,6.25,45.31
124a291b-1087-40fd-85cd-f5d52eafec76,60.0,6.39,44.75,0.0,6.39,44.75
cbbc8ff5-73f6-4499-bbe7-a379179ee5fc,60.0,4.31,30.19,0.0,7.19,50.31
77a75446-9148-4189-9725-45c647020500,60.0,6.39,46.41,0.0,6.39,43.09
271758aa-c8c9-47da-9378-1de6f4dc30f7,60.0,5.75,40.25,0.0,5.75,40.25
c4c44665-96f9-4cc0-b510-68e8f85db17e,60.0,6.39,44.75,0.0,6.39,44.75
